"idhod","hodnota","ukaz_kod","vek_cis","vek_kod","uzemi_cis","uzemi_kod","sldb_rok","sldb_datum","ukaz_txt","vek_txt","uzemi_txt"
"947131429","1313","3162",,,"43","593257","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Letonice"
"947139295","192","3162","1035","1100000014","43","593257","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Letonice"
"947068072","844","3162","1035","1300150064","43","593257","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Letonice"
"947115849","277","3162","1035","1200659999","43","593257","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Letonice"
"947143222","722","3162",,,"43","593265","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Lovčičky"
"947068074","156","3162","1035","1100000014","43","593265","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Lovčičky"
"947115850","450","3162","1035","1300150064","43","593265","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Lovčičky"
"947068073","116","3162","1035","1200659999","43","593265","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Lovčičky"
"947143223","948","3162",,,"43","593273","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Luleč"
"947080664","158","3162","1035","1100000014","43","593273","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Luleč"
"947068075","630","3162","1035","1300150064","43","593273","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Luleč"
"947080663","160","3162","1035","1200659999","43","593273","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Luleč"
"947072807","280","3162",,,"43","593281","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Lysovice"
"947115851","56","3162","1035","1100000014","43","593281","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Lysovice"
"947080665","173","3162","1035","1300150064","43","593281","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Lysovice"
"947139296","51","3162","1035","1200659999","43","593281","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Lysovice"
"947096409","130","3162",,,"43","593290","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Malínky"
"947151263","26","3162","1035","1100000014","43","593290","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Malínky"
"947139436","75","3162","1035","1300150064","43","593290","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Malínky"
"947127766","29","3162","1035","1200659999","43","593290","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Malínky"
"947131589","684","3162",,,"43","593320","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Milešovice"
"947127768","112","3162","1035","1100000014","43","593320","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Milešovice"
"947080806","451","3162","1035","1300150064","43","593320","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Milešovice"
"947127767","121","3162","1035","1200659999","43","593320","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Milešovice"
"947072296","340","3162",,,"43","593338","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Milonice"
"947116002","50","3162","1035","1100000014","43","593338","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Milonice"
"947068217","211","3162","1035","1300150064","43","593338","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Milonice"
"947151264","79","3162","1035","1200659999","43","593338","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Milonice"
"947119836","552","3162",,,"43","593346","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Moravské Málkovice"
"947116003","92","3162","1035","1100000014","43","593346","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Moravské Málkovice"
"947104278","343","3162","1035","1300150064","43","593346","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Moravské Málkovice"
"947092570","117","3162","1035","1200659999","43","593346","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Moravské Málkovice"
"947096410","301","3162",,,"43","593354","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Mouchnice"
"947080808","42","3162","1035","1100000014","43","593354","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Mouchnice"
"947104279","199","3162","1035","1300150064","43","593354","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Mouchnice"
"947080807","60","3162","1035","1200659999","43","593354","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Mouchnice"
"947143224","800","3162",,,"43","593371","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Němčany"
"947151265","164","3162","1035","1100000014","43","593371","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Němčany"
"947104280","493","3162","1035","1300150064","43","593371","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Němčany"
"947127769","143","3162","1035","1200659999","43","593371","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Němčany"
"947131590","302","3162",,,"43","593389","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nemochovice"
"947139589","53","3162","1035","1100000014","43","593389","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nemochovice"
"947127945","189","3162","1035","1300150064","43","593389","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nemochovice"
"947127944","60","3162","1035","1200659999","43","593389","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nemochovice"
"947072808","737","3162",,,"43","593397","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nemojany"
"947151410","157","3162","1035","1100000014","43","593397","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nemojany"
"947151409","432","3162","1035","1300150064","43","593397","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nemojany"
"947080955","148","3162","1035","1200659999","43","593397","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nemojany"
"947072809","401","3162",,,"43","593401","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nemotice"
"947116144","65","3162","1035","1100000014","43","593401","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nemotice"
"947116143","252","3162","1035","1300150064","43","593401","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nemotice"
"947127946","84","3162","1035","1200659999","43","593401","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nemotice"
"947131591","1051","3162",,,"43","593419","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nesovice"
"947151411","148","3162","1035","1100000014","43","593419","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nesovice"
"947139591","640","3162","1035","1300150064","43","593419","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nesovice"
"947139590","263","3162","1035","1200659999","43","593419","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nesovice"
"947131592","408","3162",,,"43","593427","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nevojice"
"947080670","61","3162","1035","1100000014","43","593427","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nevojice"
"947068367","267","3162","1035","1300150064","43","593427","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nevojice"
"947068366","80","3162","1035","1200659999","43","593427","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nevojice"
"947143225","750","3162",,,"43","593435","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nížkovice"
"947068218","134","3162","1035","1100000014","43","593435","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nížkovice"
"947104110","477","3162","1035","1300150064","43","593435","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nížkovice"
"947068076","139","3162","1035","1200659999","43","593435","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nížkovice"
"947131593","100","3162",,,"43","593443","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nové Sady"
"947092571","21","3162","1035","1100000014","43","593443","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nové Sady"
"947151266","52","3162","1035","1300150064","43","593443","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nové Sady"
"947139437","27","3162","1035","1200659999","43","593443","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nové Sady"
"947131594","333","3162",,,"43","593460","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Orlovice"
"947068219","64","3162","1035","1100000014","43","593460","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Orlovice"
"947151268","205","3162","1035","1300150064","43","593460","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Orlovice"
"947151267","64","3162","1035","1200659999","43","593460","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Orlovice"
"947108103","1567","3162",,,"43","593478","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Otnice"
"947104282","274","3162","1035","1100000014","43","593478","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Otnice"
"947151269","993","3162","1035","1300150064","43","593478","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Otnice"
"947104281","300","3162","1035","1200659999","43","593478","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Otnice"
"947108104","169","3162",,,"43","593486","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Podivice"
"947151271","22","3162","1035","1100000014","43","593486","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Podivice"
"947151270","103","3162","1035","1300150064","43","593486","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Podivice"
"947104283","44","3162","1035","1200659999","43","593486","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Podivice"
"947131595","632","3162",,,"43","593494","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Prusy-Boškůvky"
"947068220","129","3162","1035","1100000014","43","593494","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Prusy-Boškůvky"
"947127770","373","3162","1035","1300150064","43","593494","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Prusy-Boškůvky"
"947116004","130","3162","1035","1200659999","43","593494","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Prusy-Boškůvky"
"947143226","1820","3162",,,"43","593508","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Pustiměř"
"947127947","332","3162","1035","1100000014","43","593508","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Pustiměř"
"947080809","1167","3162","1035","1300150064","43","593508","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Pustiměř"
"947068221","321","3162","1035","1200659999","43","593508","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Pustiměř"
"947072002","1235","3162",,,"43","593516","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Račice-Pístovice"
"947151412","230","3162","1035","1100000014","43","593516","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Račice-Pístovice"
"947092722","776","3162","1035","1300150064","43","593516","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Račice-Pístovice"
"947080957","229","3162","1035","1200659999","43","593516","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Račice-Pístovice"
"947096411","405","3162",,,"43","593524","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Radslavice"
"947104427","74","3162","1035","1100000014","43","593524","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Radslavice"
"947092723","256","3162","1035","1300150064","43","593524","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Radslavice"
"947104426","75","3162","1035","1200659999","43","593524","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Radslavice"
"947131596","679","3162",,,"43","593532","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Rašovice"
"947127948","143","3162","1035","1100000014","43","593532","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Rašovice"
"947139592","414","3162","1035","1300150064","43","593532","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Rašovice"
"947116146","122","3162","1035","1200659999","43","593532","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Rašovice"
"947119837","5717","3162",,,"43","593559","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Rousínov"
"947139593","1117","3162","1035","1100000014","43","593559","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Rousínov"
"947092724","3500","3162","1035","1300150064","43","593559","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Rousínov"
"947116147","1100","3162","1035","1200659999","43","593559","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Rousínov"
"947131597","604","3162",,,"43","593567","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Ruprechtov"
"947139594","103","3162","1035","1100000014","43","593567","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Ruprechtov"
"947068369","382","3162","1035","1300150064","43","593567","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Ruprechtov"
"947151413","119","3162","1035","1200659999","43","593567","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Ruprechtov"
"947072202","7073","3162",,,"43","593583","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Slavkov u Brna"
"947151415","1305","3162","1035","1100000014","43","593583","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Slavkov u Brna"
"947151414","4474","3162","1035","1300150064","43","593583","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Slavkov u Brna"
"947116148","1294","3162","1035","1200659999","43","593583","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Slavkov u Brna"
"947072988","317","3162",,,"43","593591","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Snovídky"
"947151547","44","3162","1035","1100000014","43","593591","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Snovídky"
"947151546","198","3162","1035","1300150064","43","593591","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Snovídky"
